實體1,關係,實體2,新實體1,新實體2,新關係
總書記,有,職權,總書記,職權,depends-on
中共中央,評估,職權發展方向,中共中央,闡明,affect
中共,支撐,日本,中共,日本,depends-on
美國,支撐,日本,美國,日本,depends-on
美國,支撐,東協,美國,東協,depends-on
中共,支撐,東協,中共,東協,depends-on
國家,依賴,經濟力籌碼,國家,經濟力籌碼,depends-on
亞洲金融危機,爆發,一九九六年,準金融機構,九六年,triggered-by
亞洲金融危機,導致,經濟力衰退,準金融機構,經濟力衰退,triggered-by
中共,贏得,讚揚,中共,互信,decided-by
金融危機,提升,中共綜合國力,金融風暴,中共綜合國力,affect
中共,有助於,區域霸權目標,中共,本地人,triggered-by
中共,研究,菁英型態,中共,菁英輪廓,affect
國民黨,研究,菁英型態,國民黨,菁英輪廓,affect
中共,比較,國民黨,中共,國民黨,related-to
菁英輪廓,出現,一致性弱化,菁英輪廓,一致性弱化,triggered-by
菁英輪廓,出現,增強轉折,菁英輪廓,增強轉折,triggered-by
國民黨菁英,出現,廣泛分殊化,菁英,廣泛分殊化,triggered-by
國民黨菁英,出現,弱一致性,菁英,弱一致性,triggered-by
菁英輪廓,影響,黨國體制續存,菁英輪廓,黨國體制續存,affect
中共,具有,資本主義發展型國家,中共,國家,include
中共,具有,後極權主義,中共,後極權主義,include
兩種特性,影響,政治菁英甄補,兩種,政治菁英甄補,affect
發展型國家,影響,高官甄補,發展,高官甄補,affect
經濟專業性,提升,高官市場經濟,經濟,市場與經濟,affect
研究生,成為,主體,研究生,主軸,is-a
經貿管理專業,提高,比例,兩岸服貿協議,比例,increased-by
歐美留學,提升,比例,歐美大學,比例,affect
高官工作經歷,以宏觀經濟調控部門,為主,中共的關係,為主, related-to
系統內流動,趨勢,出現,引導,發現,related-to
宏觀經濟調控部門,占一定比例,專業經濟部門,案件,經濟,related-to
後極權主義,影響,高官仕途,後極權主義,高官,affect
政治憑證,重要,高官發展,政治憑證,高官發展,related-to
高官,黨員比例,極高,高官,強硬,related-to
職務級別,提升,黨職經歷,職務級別,黨職經歷,affect
入黨年齡,不再,重要憑證,入黨年齡,重要,not-related-to
加入世貿組織,影響,中共外交政策,加入WTO,中共外交政策,affect
九一一事件,影響,國際戰略情勢,理念,國際戰略情勢,affect
中共,需求,發展,中共,發展,requires
中共,融入,國際社會,中共,國際,related-to
中共,弱化,反霸,中共,反霸,decreased-by
美國,新圍堵,中共,美國,中共,changed-by
美國,立場,國際戰略議題,美國,國際戰略情勢,not-related-to
美國,戰略敵意,中共,美國,中共, related-to
中共,修正,制衡策略,中共,制衡作用,changed-by
中共,拉攏,俄羅斯,中共,俄羅斯,attract
中共,維持,友好穩定關係,中共,有利,not-changed-by
中共,融入,國際經濟,中共,國際經濟,related-to
中共,參與,多邊機制,中共,多邊機制,part-of
中共,力倡,新安全觀,中共,新安全觀,depends-on
中共,實行,軟性制衡,中共,軟性制衡,affect
國際法,禁止,武力使用,國際法,武力,rejected-by
國際法,禁止,武力威脅,國際法,武力威脅,rejected-by
武力使用,被,尊重,武力,互信,not Created-by
武力威脅,被,尊重,武力威脅,互信,not Created-by
武力威脅,威脅,臺灣,武力威脅,臺灣,affect
中共,威脅,臺灣,中共,臺灣,affect
中共,違反,國際法,中共,國際法,not-related-to
中共,處理,爭端,中共,論爭,depends-on
中共,影響,區域和平與安全,中共,規範,affect
惠台,推出,政策,惠台,政策,not Created-by
交流,推出,政策,交往,政策,not Created-by
兩岸關係,強化,互動,兩岸交流,動向,affect
政策,促進,統一,政策,統一,affect
政策核心,是,青年交流,政策路線,青年交流,related-to
邀訪活動,擴大,規模,邀訪活動,規模,affect
經驗,影響,認知,經驗,感受,affect
經驗,影響,認同,經驗,互信,affect
活動,改變,刻板印象,活動,刻板印象,changed-by
身分認同,影響,交流互動,身分認同,交往,affect
統獨立場,影響,交流互動,統獨立場,交往,affect
中華民國,宣稱擁有,南沙群島主權,中華民國,後極權主義, part-of
中共,宣稱擁有,南沙群島主權,中共,後極權主義, part-of
中華民國,採取,默示行為,中華民國,默示行為,decided-by
中共,伸張,南沙主權,中共,南沙政策,increased-by
中共,侵害,中華民國主權主張,中共,主權,affect
中華民國,強調,兩岸分治,中華民國,兩岸分治,affect
中共,主張,一個中國,中共,中方,related-to
東協國家,支持,一個中國,東協國家,中方,affect
東協國家,排斥,中華民國,東協國家,中華民國,rejected-by
中共,不放棄,武力解決,中共,武力解決,related-to
中共,威脅,南沙太平島,中共,南沙太平島,affect
中華民國,採取,南沙糾紛處理政策,中華民國,特徵,decided-by
中華民國,檢討,南沙政策,中華民國,南沙政策,related-to
中華民國,強調,分別治理,中華民國,分別治理,affect
世界貿易組織,視為,戰略性策略,世界貿易組織,決定,related-to
中國,加入,世界貿易組織,中方,世界貿易組織,include
中國入世工作小組報告書,律定,過渡時期,闡明,過渡期間,decided-by
紡品特別防衛承諾,隱藏,不利規範,紡品特別防衛承諾,不夠,related-to
世貿會員,賦予,歧視紡品合法性,世貿會員,歧視紡品合法性,Created-by
世貿會員,授予,自由裁量權,世貿會員,自由裁量權,decided-by
美國,依據,入世承諾,美國,入世承諾,depends-on
美國,頒布,相對規範,美國,相對規範,Created-by
歧視性條款,具有,殺傷力,歧視,殺傷力,include
中共入世承諾,成為,便利工具,中共的關係,便利工具,is-a
美國,打擊,經貿發展,美國,經貿優勢,affect
美國,壓縮,解決管道,美國,解決管道,not increased-by
美國,提供,掛勾機會,美國,掛勾機會,requires
美中紡品經貿風暴,勾勒,運作模式,美中紡品經貿風暴,操作模式,related-to
技術性經貿限制,具有,指標意義,闡明,指標意義,include
新興科技,提供,新傳播工具,新興科技,新傳播工具,requires
新興科技,提供,資訊平台,新興科技,資訊,requires
網際網路,影響,政治控制,網際網路,政治控制,affect
網際網路,影響,社會衝擊,網際網路,衝突,affect
中共,採取,開放手段,中共,開放手段,decided-by
中共,封閉,異議份子網站,中共,異議份子網站,not include
中共,設立,防火牆,中共,防火牆,Created-by
中共領導者,有,矛盾心態,中共領導人,悲劇,depends-on
網路論壇,實踐,公共性,網路論壇,公共性,requires
哈爾濱寶馬,撞,人事件,哈爾濱寶馬,本地人,affect
南方都市報,編輯,被捕入罪,大陸都市報,被捕入罪,related-to
中國大陸,進行,反日遊行,中國大陸,反日遊行,affect
網路論壇,提供,討論空間,網路論壇,討論空間,requires
網路論壇,提升,近用權,網路論壇,近用權,affect
網路論壇,激起,網民主動,網路論壇,網民主動,triggered-by
網路論壇,建構,認知系統,網路論壇,感受,Created-by
網路論壇,改變,宣傳控制,網路論壇,宣傳,changed-by
網路論壇,受到,國家干預,網路論壇,國家管控,triggered-by
網路論壇,出現,知識菁英,網路論壇,知識菁英,triggered-by
網路論壇,產生,社會動員,網路論壇,社會參與,Created-by
中國大陸,發展,網路論壇,中國大陸,網路論壇,affect
網路論壇,碰撞,國家機器,網路論壇,國家機器,affect
宣傳控制,被削弱,國家機器,宣傳,國家機器,decreased-by
區域貿易協定,蔚為,風潮,兩岸服貿協議,風潮,is-a
區域貿易協定,發展,趨勢,兩岸服貿協議,趨勢,affect
各國,提出,洽簽建議,各國,洽簽建議,depends-on
日新自由貿易區,付諸,實現,自由,實現,decided-by
東亞地區,具有,特殊環境,"""東亞""",特殊,include
此區域,以,策略互動工具,領域,觀點,requires
各國,視為,改變區域權力結構機制,各國,領域,related-to
東亞國際政經體系,經歷,激烈重組,兩岸服貿協議,激烈重組,related-to
RTA,影響,非經濟層面,FSC,非經濟層面,affect
RTA,影響,重組,FSC,重構,affect
台灣,尋求,自處之道,臺灣,自處之道,requires
東南亞國協,成立,三十餘年,"""東亞""",三十多年,Created-by
東南亞國協,促進,成員國社經發展,"""東亞""",反應,affect
東南亞國協,促進,各國文化交流,"""東亞""",各國文化交流,affect
東南亞國協,維護,區域安全,"""東亞""",區域安全,depends-on
東南亞國協,維護,區域和平,"""東亞""",區域和平,depends-on
東南亞國協,維護,區域穩定,"""東亞""",區域穩定,depends-on
東南亞國協,受支持,東協區內政府,"""東亞""",現狀,not-rejected-by
東南亞國協,受支持,東協區內人民,"""東亞""",行動,not-rejected-by
東南亞國協,受肯定,國際社會,"""東亞""",國際,decided-by
東協,接納,越南,東協,越南,decided-by
東協,接納,寮國,東協,寮國,decided-by
東協,接納,柬埔寨,東協,柬埔寨,decided-by
東協,接納,緬甸,東協,緬甸,decided-by
緬甸,遭制裁,美國,緬甸,美國,rejected-by
緬甸,遭制裁,歐洲,緬甸,歐洲,rejected-by
緬甸,遭制裁,加拿大,緬甸,加拿大,rejected-by
緬甸,遭制裁,澳大利亞,緬甸,澳大利亞,rejected-by
接納緬甸,減低,中共滲透,接納緬甸,中共滲透,decreased-by
接納緬甸,和緩,泰緬軍事衝突,接納緬甸,泰緬軍事衝突,decreased-by
接納緬甸,壓制,煙毒栽植,接納緬甸,煙毒栽植,affect
接納緬甸,壓制,煙毒販運,接納緬甸,煙毒販運,affect
接納緬甸,促進,東協貿易投資機會,接納緬甸,敘述,affect
接納緬甸,有助於,東南亞和平穩定,接納緬甸,運作,triggered-by
東協各國,支持,緬甸國際地位,東協各國,緬甸國際地位,affect
人權團體,發揮,影響力,人權團體,影響,depends-on
人權團體,將,資源結合,人權團體,資源結合,not related-to
人權團體,施壓,特定國家,人權團體,特定國家,affect
特定國家,改善,人權紀錄,特定國家,人權價值,affect
人權團體,施壓,中共,人權團體,中共,affect
研究結果,顯示,螺旋模式,研究結論,螺旋模式,related-to
中共,增強,國力,中共,國力,affect
中共,依賴,靈活人權外交政策,中共,反應,depends-on
中共第四代,推進,新睦鄰外交政策,中共第四代,新睦鄰外交政策,affect
中共第四代,強化,政治關係,中共第四代,政治影響,affect
中共第四代,提升,雙邊關係,中共第四代,雙邊關係,affect
中共第四代,解決,邊境爭議,中共第四代,邊境爭議,affect
中共第四代,建立,軍事互信機制,中共第四代,合法性,Created-by
中共第四代,參與,多邊安全機制,中共第四代,結合制度,part-of
中共第四代,加強,經濟合作,中共第四代,經濟合作,affect
中共第四代,推進,經濟一體化,中共第四代,經濟一體化,affect
國家政治統一,缺點,政治的集中化,國家,主要政治領袖,not-affect
國家政治統一,缺點,區域差距的擴大,國家,能力,not-affect
各省與中央的關係,包含,封閉分權型,能力,封閉分權型,include
各省與中央的關係,占,51.61%,能力,51.61%,is-a
封閉且集權型,占,29.03%,封閉且集權型,29.03%,is-a
開放且分權型,占,12.90%,特性,12.90%,is-a
開放而集權型,占,6.45%,一定,6.45%,is-a
政府採購,存在,工程爭議,政府採購,工程爭議,is-a
工程爭議,包含,工程遲延,工程爭議,工程遲延,include
工程遲延,佔有,26.13%,工程遲延,26.13%,requires
共同遲延,存在於,承包商,共同遲延,承包商,located-in
共同遲延,存在於,業主,共同遲延,業主,located-in
共同遲延,存在於,第三人,共同遲延,第三人,located-in
承包商,主張,展延工期,承包商,展延工期,related-to
業主,主張,損害賠償,業主,損害賠償,related-to
承包商,索賠,額外支出,承包商,額外支出,decided-by
中共,面臨,困境,中共,困擾,depends-on
封黨政,失衡,運作,封黨政,運作,affect
中共,欠缺,反省,中共,反思,depends-on
中共,保持,結構,中共,架構,related-to
政治改革,顯現,變革力量拉扯,政治改革,能力,related-to
中共,強調,中國特色,中共,中國性,affect
中共,強調,自我完善,中共,自我完善,affect
中共,存在,保留領域,中共,保留領域,is-a
中共,處於,民主威權緊張,中共,民主威權緊張,located-in
黨,擴大,包容性,黨的總書記,包容性,affect
資本家,入黨,問題,資本家,疑義,depends-on
中共,倡導,黨內民主,中共,黨內民主,affect
變遷過程,難以,突破困境,轉型,突破困境," not ""depends-on"""
改革開放,提供,分析架構,改革開放,架構,requires
越南政壇,進行,領導階層大換血,越南政權,領導階層大換血,affect
少壯派領袖,代,老一代領導者,少壯派領袖,主導,related-to
越南,面臨,衝擊和挑戰,越南,矛盾和折衝,depends-on
越南,整合,東協各國,越南,東協各國,included
政治民主化,有,一大段路要走,政治民主化,特徵,depends-on
中共,簽署,八一七公報,中共,八一七公報,Created-by
美國,簽署,八一七公報,美國,八一七公報,Created-by
八一七公報,限制,軍售數量,八一七公報,軍售數量,requires
八一七公報,限制,軍售品質,八一七公報,軍售品質,requires
美國,進行,軍事技術移轉,美國,主張,affect
美國,進行,大量技術移轉,美國,動向,affect
臺灣,製造,經國號戰機,臺灣,經國號戰機,Created-by
臺灣,製造,成功級軍艦,臺灣,價值,Created-by
臺灣,製造,勇虎號坦克車,臺灣,勇虎號坦克車,Created-by
國人,缺乏,充分信心,國人,回應,depends-on
經國號戰機,改良,妥善率,經國號戰機,妥善率,changed-by
美國總統布希,宣布,出售F-16,美國總統布希,出售F-16,decided-by
售F-16,給予,臺灣,售F-16,臺灣,requires
軍售關係,高潮,1992年九月,軍售關係,1997年,increased-by
經國號戰機,個案,分析,經國號戰機,剖析,part-of
亞太地區,成,世界經濟重心,亞太事務,政治影響力,Decided-by
亞太經濟合作會議,促進,亞太經濟發展,亞太經濟合作會議,經濟大環境,affect
臺灣,參與,亞太事務,臺灣,亞太事務,part-of
臺灣,參與,國際事務,臺灣,國際,part-of
經營,重視,亞太經合會,經營,亞太經合會,affect
亞太經合會,發展,桃戰與困境,亞太經合會,桃戰與困境,affect
臺灣,面臨,桃戰,臺灣,桃戰,depends-on
臺灣,面臨,機遇,臺灣,機遇,depends-on
臺灣,採取,策略,臺灣,對策,decided-by
分析方法,切入,政治與經濟整合觀點,分析途徑,主要政治領袖,related-to
亞太經合會,發展,政經互動關係,亞太經合會,敘述,affect
臺灣,定位,亞太經合會,臺灣,亞太經合會,related-to
布希政府,浮現,東南亞政策輪廓,布希政府,其技術水準,triggered-by
政策輪廓,回到,美國亞太政策常軌,政策路線,能力,not located-in
布希政府,擴大,貿易機會,布希政府,經貿,affect
布希政府,擴大,投資機會,布希政府,投資,affect
布希政府,反對,敵意強權,布希政府,敵意強權,rejected-by
柯林頓政府,忽視,東南亞國家,柯林頓政府,"""東亞""",not-affect
布希政府,關注,印尼政治發展,布希政府,印尼政治發展,related-to
蔣介石,準備,反攻大陸,蔣介石,反攻大陸,related-to
美國,支持,臺灣防衛,美國,臺灣,affect
美國,採取,軍事行動,美國,軍事行動,decided-by
美國,阻止,蔣介石行動,美國,蔣介石分析,affect
甘迺迪政府,支持,反共行動,緬甸軍政府,反共行動,affect
甘迺迪政府,同意,防衛臺灣,緬甸軍政府,防衛臺灣,decided-by
中共,垮臺,計畫,中共,計畫,not-increased-by
中共政治運作,依照,規範與慣例,中共政治決策,剖析,decided-by
年度「一號文件」,通常都是,黨最核心與最優先的施政要務,年度「一號文件」,依據, related-to
農業議題政策,探討,系統論決策與比較觀點,回應,闡明,affect
政策,分析,決策者問題認知決策運作過程與反饋機制,政策,剖析,affect
政策發動者,獲取,有效訊息反饋與貼近農民利益訴求,規劃,能力,requires
新領導階層,化解,矛盾與衝突,新領導階層,衝突,affect
中國施政,重要課題,當前,中國施政,當前,part-of
緬甸,所處,地緣位置,緬甸,地緣位置,located-in
緬甸,長期實施,鎖國政策,緬甸,鎖國政策, depends-on
緬甸,長期實施,愚民政策,緬甸,愚民政策, depends-on
西方社會,採行,國際正義,西方社會,國際正義,affect
西方社會,採行,封鎖策略,西方社會,封鎖策略,affect
封鎖策略,無法,改善緬甸政經狀況,封鎖策略,概念,not-requires
中共與東協,結合,力量,中共的關係,力量,related-to
中共與東協,共同,向緬甸軍政府施壓,中共的關係,特徵,related-to
施壓,迫使,緬甸軍政府,施壓,緬甸軍政府,requires
緬甸軍政府,發展,正途,緬甸軍政府,正途,affect
中共,表現,大國影響力,中共,大國影響力,related-to
國際社會,尊敬,成員,國際,本地人,related-to
中共,充滿,擴張企圖,中共,擴張政策,include
中共,強權,區域,中共,本地區,related-to
國際社會,監視,軍事力量,國際,軍事策略,related-to
中共政權,違背,重要利益,中共政權,著重,rejected-by
中共,克制,臺灣,中共,臺灣,not-triggered-by
議題,敏感,脆弱,議題,脆弱,related-to
臺灣,處於,權力劣勢,臺灣,權力劣勢,located-in
互賴理論,提出,敏感性脆弱性,互賴理論,敏感性,depends-on
敏感性脆弱性,作為,分析工具,敏感性,分析途徑,is-a
台灣,建立,反飛彈防禦體系,臺灣,飛彈防禦系統,Created-by
中共,威脅,台灣,中共,臺灣,affect
台灣,加入,戰區飛彈防禦,臺灣,飛彈防禦系統,include
戰區飛彈防禦,影響,台灣軍事安全,飛彈防禦系統,台北的優勢,affect
裡海,蘊藏,石油與天然質,裡海,特徵,include
十餘國,開發,裡海,十餘國,裡海,Created-by
西方,重視,裡海,西方,裡海,affect
西方,希望,擺脫石油輸出國家組織,西方,特徵,depends-on
西方,反制,沙烏地阿拉伯,西方,沙烏地阿拉伯,affect
沙烏地阿拉伯,領導,世界石油市場,沙烏地阿拉伯,世界石油市場,related-to
中共,擔任,重要角色,中共,重要,is-a
亞美尼亞,面臨,政經選擇,亞美尼亞,政經選擇,depends-on
阿塞拜疆,強化,與西方關係,阿塞拜疆,特徵,affect
格魯吉亞,掌握,能源出口與反恐,格魯吉亞,本地網路技術,requires
裡海與外高加索地區,成為,一體,兩岸服貿協議,一體,is-a
俄,觀,裡海能源安全,俄,裡海能源安全,related-to
美,觀,裡海能源安全,美中,裡海能源安全,related-to
土耳其,視,本地區,土耳其,本地區,depends-on
伊朗,視,本地區,伊朗,本地區,depends-on
中共,視,本地區,中共,本地區,depends-on
中國,進行,基礎教育改革,中方,措施,affect
基礎教育改革,影響,政治課轉變,措施,政治課轉變,affect
基礎教育改革,影響,道德課轉變,措施,道德課轉變,affect
中國教科書,反映,制度化,小學教科書,制度化,related-to
中國教科書,反映,中國民族主義,小學教科書,中國地區間,related-to
制度化,影響,教科書效果,制度化,小學教科書,affect
中國民族主義,影響,教科書效果,中國地區間,小學教科書,affect
現代化公民教育,加強,中共說服力,中國教育本質,中共的關係,affect
教科書,包裝,愛黨觀念,教科書,愛黨,Created-by
愛國,等同,愛中華民族,愛國,愛中華民族,related-to
愛中華民族,等同,愛黨,愛中華民族,愛黨,related-to
中國民族主義,激發,愛黨觀念,中國地區間,愛黨,affect
支持中共,促使,國家富強,支持中共,國家富強,triggered-by
中共政權,代表,公民培養,中共政權,公民培養,is-a
非賦權,不同,自由民主,非賦權,自由民主,not-related-to
犧牲個人,完成,集體價值,犧牲品,集體價值, related-to
國家至上,等同,愛中國共產黨,國家至上,愛中國共產黨,related-to
臺灣政府,瞭解,中國教育本質,台灣政府,中國教育本質,related-to
臺灣民眾,瞭解,中國教育本質,臺灣觀眾,中國教育本質,related-to
人民日報,分析,報導,《人民日報》,報告,affect
人民日報,報導,台灣,《人民日報》,臺灣,Created-by
人民日報,報導,香港,《人民日報》,香港,Created-by
人民日報,報導,六四事件,《人民日報》,六四,Created-by
人民日報,增加,負面報導,《人民日報》,負面,affect
人民日報,負面報導,台灣國民黨政府,《人民日報》,台灣國民黨政府,not affect
六四事件,影響,兩黨關係,六四,兩黨關係,affect
中共,淡化,影響,中共,影響,decreased-by
中國研究學者,爭論,中國威權政體前景,中國學術界,現狀,related-to
某些學者,認為,韌性威權,學者,韌性威權,decided-by
一些學者,質疑,韌性制度有效性,學者,特徵,reject-by
中國研究辯論,缺乏,理論架構,理論中國化,理論,depends-on
中國研究證據,缺乏,通則性,做中國研究,通則性,depends-on
概念,衍生,徵召式參涉,概念,闡明,triggered-by
徵召式參與,掌握,中共政治制度,能力,中共政治決策,requires
徵召式參與,不同,徵召式參涉,能力,闡明,not-related-to
徵召式參與,不同,政治參與,能力,政治參與,not-related-to
包容策略,視為,韌性威權策略,包容策略,所得,related-to
回應策略,視為,韌性威權策略,回應,所得,related-to
中共,控制,西藏高原,中共,西藏高原,affect
中印,跨界,河川,中印,河川,related-to
全球暖化,導致,冰川消融,全球暖化,冰川消融,triggered-by
冰川消融,導致,水量下降,冰川消融,下降,triggered-by
河川,面臨,乾旱危機,河川,乾旱危機,depends-on
水資源,引起,緊張,水資源,緊張,triggered-by
中共,築壩,布拉馬普特拉河,中共,布拉馬普特拉河,Created-by
印度,深感,威脅,印度,威脅,related-to
兩國,缺乏,合作機制,兩國,合作,depends-on
現實主義,惡化,緊張關係,現實主義,緊張期,decreased-by
兩岸關係,進入,新階段,兩岸交流,新視角,located-in
民進黨,執政,中華民國,民主黨,中華民國,Created-by
陳水扁,堅稱,不會宣布台獨,陳水扁,不會宣布台獨,related-to
中共,動武,陳水扁,中共,陳水扁,triggered-by
陳水扁,進行,三通,陳水扁,三通,affect
陳水扁,準備,對話,陳水扁,對話,related-to
台海,維持,和平,台海,和平,not-changed-by
一個中國,當作,議題,中方,議題,related-to
中國政策,包含,兩國論,中方,兩國論,include
中共,調整,對台政策,中共,對台政策,changed-by
大陸政策,有,空間,大陸舉動,空間,depends-on
歐盟,公佈,對中國長期政策,歐盟,特徵,Created-by
歐盟,通過,決議文件,歐盟,檔案,depends-on
歐洲國家政府,思考,中國政策,歐洲國家政府,中方,affect
歐盟中國大陸合作架構,包括,政治對話,運作,政治對話,include
合作架構,包括,經濟談判,合作,經濟談判,include
合作架構,包括,文化教育交流,合作,交往,include
長期目標,著眼於,和平演變,長期目標,和平演變,related-to
歐盟,不接受,中共對臺動武,歐盟,政策,rejected-by
決議文件,釐清,跨世紀政策走向,檔案,領域,affect
北約,繞過,聯合國安理會,北約,聯合,changed-by
北約,展開,空中攻擊,北約,空中攻擊,affect
北約,攻擊,南斯拉夫聯邦,北約,南斯拉夫聯邦,affect
北約,奠定,解決全球衝突模式,北約,均衡發展,related-to
中共政權,質疑,北約攻擊目的,中共政權,北約攻擊目的,reject-by
台灣,成為,亚洲的科索沃,臺灣,注意,is-a
北約,實施,全球戰略,北約,全球戰略,related-to
美國,維護,歐洲安全,美國,歐洲安全,depends-on
歐洲聯盟,提升,影響力,歐洲歷史,影響,affect
北約,公布,新戰略綱領,北約,新戰略綱領,related-to
歐盟,建構,共同立場,歐盟,共同立場,Created-by
歐盟,確保,台海安全,歐盟,海上安全,requires
歐盟,確保,台海穩定,歐盟,台海穩定,requires
兩韓,使得,國際政治結構轉變,兩韓,功效,triggered-by
美國,駐軍,南韓,美國,南韓,located-in
美國,發展,飛彈防禦系統,美國,飛彈防禦系統,affect
美國駐軍南韓,正當性,受到質疑,美國駐軍南韓,疑義,related-to
美國,調整,戰略部署,美國,戰略,changed-by
中共,維持密切關係,南北韓,中共,南北韓, related-to
中共,增強,對朝鮮半島影響力,中共,朝鮮半島影響力,affect
中共,制衡,美國與西方國家,中共,中共的關係,affect
中共,獲得,外交利益,中共,外商,depends-on
日本與俄羅斯,發揮,次要影響,日本與俄羅斯,次要影響,depends-on
兩韓,啟動,台海和解期待,兩韓,台海和解期待,triggered-by
正向事件解釋風格,提出,模型,意義,模式,depends-on
提升式希望感,提出,模型,特徵,模式,depends-on
復原力,提出,模型,復原力,模式,depends-on
正向事件解釋風格,影響,復原力,意義,復原力,affect
正向事件解釋風格,透過,提升式希望感,意義,特徵,depends-on
提升式希望感,影響,復原力,特徵,復原力,affect
學習障礙學生,進行,調查,學習障礙學生,調查,affect
研究者,進行,結構方程式模型分析,科研,能力,affect
數據,適配,研究模型,數據,研究所,related-to
研究結果,提出,建議,研究結論,建議,depends-on
建議,參考,未來研究,建議,未來走向,related-to
錢其琛,提出,新三段論,錢其琛,新三段論,depends-on
新三段論,闡釋,一個中國,新三段論,中方,affect
大陸,屬於,中國,大陸,中方,part-of
台灣,屬於,中國,臺灣,中方,part-of
中國,擁有,領土主權,中方,領土主權,include
內外有別,影響,兩岸問題,內外有別,兩岸問題,affect
中華人民共和國,否認,主權國家地位,政府對人民,主權國家地位,rejected-by
中華民國,涉及,國際問題,中華民國,國際問題,related-to
自趙紫陽在中共「十三大」,提出,轉變政府職能,自趙紫陽在中共「十三大」,政策,depends-on
中共,制定,國務院機構改革的理論與政策,中共,意義,decided-by
國務院,提出,國務院機構改革方案,國務院,運作,depends-on
中共,顯示出,國務院機構改革的軌跡,中共,能力,related-to
國務院機構改革,是,失敗,改革,疑義,related-to
一九九三年,是,小幅度改革,一九九三年,改革,related-to
日本,是,創始國,日本,創始國,related-to
日本,推動,經濟合作與整合,日本,協助,affect
日本,扮演,重要角色,日本,重要,related-to
日本,基於,戰爭的歷史經驗,日本,規劃,depends-on
日本,推動,APEC,日本,APEC,affect
日本,發揮,微妙領導作用,日本,理念,depends-on
統合,以,美國為主,統合,美國為主,requires
東亞主義,推動,東協與中共,"""東亞""",中共的關係,affect
日本,受,國內複雜的政商關係,日本,作用,affected
日本的APEC策略,無法,發揮效益,APEC,功效,not-requires
日本,無法配合,APEC自由化,日本,APEC自由化,not-cooperate
日本,因,本國經濟成長式微,日本,本國經濟成長式微,triggered-by
中國,互動,MTCR,中方,MTCR,affect
聯合國常規武器登記冊,包括,研究,聯合軍事指揮部,科研,include
聯合國政府專家小組,包括,研究,能力,科研,include
中東五國軍控會談,包括,研究,中東五國軍控會談,科研,include
海牙反導彈準則,包括,研究,海牙反導彈準則,科研,include
分析,缺乏,對照組,剖析,對照物,depends-on
中國,採取,建制遵循,中方,建制遵循,decided-by
建制遵循,穩定,中國,建制遵循,中方,is-a
廿一世紀,是,和平與和解的世紀,廿一世紀,一定,related-to
吾人,期盼,兩岸交流,吾人,兩岸交流,requires
吾人,期盼,兩韓關係,吾人,兩韓關係,requires
兩岸交流,在,現有的基礎,兩岸交流,價值,located-in
兩岸交流,推展,和平,兩岸交流,和平,affect
兩岸交流,推展,繁榮,兩岸交流,繁榮,affect
兩岸交流,推展,穩定,兩岸交流,穩定,affect
兩韓關係,推展,和平,兩韓關係,和平,affect
兩韓關係,推展,繁榮,兩韓關係,繁榮,affect
兩韓關係,推展,穩定,兩韓關係,穩定,affect
吾人,作出,積極的貢獻,吾人,能力,Created-by
東亞地區,推展,和平,"""東亞""",和平,affect
東亞地區,推展,繁榮,"""東亞""",繁榮,affect
東亞地區,推展,穩定,"""東亞""",穩定,affect
消費者,形成,信任,消費者,互信,created-by
信任,影響,行為意圖,互信,行為意圖,affect
論述品質,影響,信任,論述品質,互信,affect
來源可信度,影響,信任,來源可信度,互信,affect
價格感受,調節,論述內容品質對信任的關係,價格,能力,affect
價格感受,調節,來源可信度對信任的關係,價格,動向,affect
信任,影響,購買意圖,互信,購買意圖,affect
信任,影響,推薦行為,互信,推薦行為,affect
中俄兩國,維護,反彈道導彈修約,中俄雙方,反彈道導彈條約,depends-on
俄美之間,爭議,反彈道導彈條約,俄美之間,反彈道導彈條約,related-to
反彈道導彈條約,成為,中俄戰略夥伴關係,反彈道導彈條約,中共的關係,is-a
美國,發展,NMD,美國,NMD,affect
中俄兩國,依賴,美國,中俄雙方,美國,depends-on
中俄兩國,冷戰後,力不足,中俄雙方,力不足,not triggered-by
中俄雙方,合作,反彈道導彈條約,中俄雙方,反彈道導彈條約,related-to
俄羅斯,聯合,中共,俄羅斯,中共,related-to
反彈道導彈條約,促進,中俄關係,反彈道導彈條約,中俄合作,affect
美國,退出,反彈道導彈條約,美國,反彈道導彈條約,not depends-on
條約,失效,二○○二年六月,ABM條約,二○○二年六月,rejected-by
中俄關係,互動,制度化,中俄合作,制度化,affect
俄羅斯,融入,西方,俄羅斯,西方,related-to
中俄,合作,地緣政治,俄中,地緣政治,related-to
中俄,合作,經貿,俄中,經貿,related-to
中俄,合作,軍事,俄中,軍事,related-to
中俄,合作,反恐,俄中,反恐,related-to
中俄,合作,地區穩定,俄中,區域穩定,related-to
陳水扁,獲勝,總統大選,陳水扁,總統,decided-by
陳水扁,顯示,新政府,陳水扁,新政府,related-to
新政府,有,明顯差異,新政府,明顯差異,depends-on
新政府,引起,國際關切,新政府,國際關切,triggered-by
新政府,符合,國際現實,新政府,國際現實,related-to
新政府,維護,台灣利益,新政府,台灣利益,depends-on
新政府,傾向,台獨主張,新政府,台獨勢力,related-to
台灣,有,優勢,臺灣,優勢,depends-on
